id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories
41066,Virgin Queen,2012,8.11866,1111,4.3248,2,6,420,420,Strategy Wargames
88,Torres,1999,7.18179,6787,2.882,2,4,60,60,Abstract Strategy
47185,Warhammer: Invasion,2009,7.29086,4887,2.7288,2,2,45,45,Customizable Strategy
35570,Tinners' Trail,2008,7.34101,3381,2.8275,3,4,60,90,Strategy
126792,Myrmes,2012,7.35239,3458,3.4291,2,4,60,120,Strategy
2163,Space Hulk,1989,7.45411,3094,2.5064,2,4,45,45,Thematic
42215,Tobago,2009,7.13562,7839,2.116,2,4,60,60,Family
21763,Mr. Jack,2006,7.09763,11196,2.192,2,2,30,30,Strategy
10547,Betrayal at House on the Hill,2004,-1,-1,-1,-1,-1,-1,-1,-1
172081,Burgle Bros.,2015,7.64192,1888,2.2843,1,4,90,90,Family Thematic
68425,Eminent Domain,2011,7.14568,6925,2.5052,2,4,45,45,Strategy
153938,Camel Up,2014,7.1203,9865,1.5,2,8,20,30,Family
150997,Shadows of Brimstone: Swamps of Death,2014,-1,-1,-1,-1,-1,-1,-1,-1
6249,Alhambra,2003,7.04215,19963,2.1196,2,6,45,60,Family Strategy
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,2011,7.36266,3805,2.6371,1,5,60,60,Thematic
117915,Yedo,2012,7.51439,2363,3.3858,2,5,150,150,Strategy Thematic
161614,Stockpile,2015,7.67032,1838,2.0816,2,5,45,45,Strategy
22345,Yspahan,2006,7.13873,6896,2.3661,2,4,45,60,Family Strategy
12891,Friedrich,2004,7.55826,2120,3.173,3,4,210,210,Wargames
55600,Shipyard,2009,7.38596,2764,3.4806,2,4,120,120,Strategy
24508,Taluva,2006,7.17941,5719,2.2798,2,4,45,45,Abstract Strategy
12942,No Thanks!,2004,7.04041,13472,1.1546,3,7,10,20,Family
135219,The Battle of Five Armies,2014,8.02236,1188,3.5152,2,2,90,240,Thematic Wargames
43528,World Without End,2009,7.31357,3504,2.825,2,4,90,120,Strategy
91312,Discworld: Ankh-Morpork,2011,7.1813,6466,2.2259,2,4,60,60,Thematic
151022,Baseball Highlights: 2045,2015,7.79052,1464,2.1628,1,4,45,45,Strategy Thematic
27976,Heroscape Master Set: Swarm of the Marro,2007,7.63432,1948,2.2545,2,4,60,60,Customizable Thematic
94,Union Pacific,1999,7.25039,3867,2.5478,2,6,90,90,Strategy
182631,Star Realms: Colony Wars,2015,8.01789,1176,2,2,2,20,20,Strategy
30957,Tribune: Primus Inter Pares,2007,7.26804,3835,2.8847,2,5,60,60,Strategy
163602,XCOM: The Board Game,2015,7.25737,4177,2.8869,1,4,90,90,Thematic
171,Chess,1475,7.09306,19002,3.7558,2,2,60,60,Abstract
84419,Space Empires: 4X,2011,7.58521,1944,3.2952,1,4,180,180,Wargames
162007,Steampunk Rally,2015,7.49416,2307,2.5,2,8,45,60,Family Strategy
26566,Homesteaders,2009,7.33069,2965,3.0569,2,4,90,90,Strategy
73761,K2,2010,-1,-1,-1,-1,-1,-1,-1,-1
28023,Jamaica,2007,7.0934,9056,1.644,2,6,30,60,Family
156689,Legendary: Villains äóñ A Marvel Deck Building Game,2014,7.81257,1572,2.7879,1,5,45,45,Thematic
37904,Formula D,2008,7.06981,11232,2,2,10,60,60,Family Thematic
131287,Panamax,2014,7.46454,2243,3.7448,2,4,100,100,Strategy
1035,Squad Leader,1977,-1,-1,-1,-1,-1,-1,-1,-1
183562,Star Wars: X-Wing Miniatures Game äóñ The Force Awakens Core Set,2015,8.23694,950,2.7742,2,4,30,45,Customizable
503,Through the Desert,1998,7.05249,10365,2.2149,2,5,45,45,Abstract Strategy
69779,Polis: Fight for the Hegemony,2012,7.84717,1363,3.6211,2,2,90,120,Strategy
13004,The Downfall of Pompeii,2004,-1,-1,-1,-1,-1,-1,-1,-1
1345,Genoa,2001,7.16527,5374,3.0882,2,5,60,120,Strategy
107529,Kingdom Builder,2011,-1,-1,-1,-1,-1,-1,-1,-1
2181,Bridge,1925,7.44692,2484,3.8636,4,4,60,60,Abstract Strategy
155362,Ca$h 'n Guns (Second Edition),2014,7.13838,5896,1.2965,4,8,30,30,Party
137269,Spyrium,2013,7.18923,4283,2.9048,2,5,75,75,Strategy
12962,Reef Encounter,2004,7.17389,4531,3.6753,2,4,60,120,Strategy
146278,Tash-Kalar: Arena of Legends,2013,7.2745,3526,2.8295,2,4,30,60,Abstract Strategy
85897,Thunderstone: Dragonspire,2011,7.42365,2379,2.6991,1,5,45,45,Strategy Thematic
151004,Smash Up: Science Fiction Double Feature,2014,7.47936,2373,2.2985,2,2,30,45,Strategy Thematic
168584,Love Letter: Batman,2015,-1,-1,-1,-1,-1,-1,-1,-1
160495,ZhanGuo,2014,7.68364,1561,3.7628,2,4,60,120,Strategy
171131,Captain Sonar,2016,-1,-1,-1,-1,-1,-1,-1,-1
528,Zí_RTZ,1999,7.3089,3165,2.7203,2,2,30,60,Abstract
123540,Tokaido,2012,7.0815,8545,1.7677,2,5,45,45,Family
46,Medici,1995,7.13391,5290,2.2833,2,6,60,60,Strategy
491,Web of Power,2000,7.30942,3003,2.4595,3,5,50,60,Strategy
45986,Stronghold,2009,7.29565,3048,3.6735,2,4,120,120,Strategy
12002,Jambo,2004,7.07209,7151,2.0735,2,2,45,45,Strategy
9440,Maharaja: The Game of Palace Building in India,2004,7.17858,4399,3.2,2,5,90,90,Strategy
151347,Millennium Blades,2016,8.18629,1049,3.6286,2,5,80,120,Thematic
52461,Legacy: The Testament of Duke de Crecy,2013,7.31828,2818,2.7216,1,4,60,60,Strategy Thematic
98351,Core Worlds,2011,7.27356,3126,2.8798,2,5,90,90,Strategy
108784,Ascension: Storm of Souls,2011,7.38858,2630,2.3603,1,4,30,30,Strategy
939,Star Wars: The Queen's Gambit,2000,7.55491,1827,2.5,2,4,120,120,Thematic
29603,D-Day at Omaha Beach,2009,8.243,921,3.3776,1,2,480,480,Wargames
1041,San Marco,2001,7.19436,3731,2.6848,3,4,90,90,Strategy
38823,Conflict of Heroes: Storms of Steel! äóñ Kursk 1943,2009,7.80298,1328,3.1258,1,4,120,120,Wargames
13642,Louis XIV,2005,7.12244,4896,3.0125,2,4,75,100,Strategy
12902,Carcassonne: The City,2004,7.20872,3701,2.2676,2,4,30,45,Family Strategy
148319,Tragedy Looper,2011,7.42677,2252,3.4254,2,4,120,120,Strategy Thematic
100423,Elder Sign,2011,7.01146,13726,2.3479,1,8,90,90,Thematic
180511,Shakespeare,2015,7.55664,1755,3,1,4,20,90,Strategy
132028,Conflict of Heroes: Awakening the Bear! (second edition),2012,8.1376,973,3.2527,1,4,120,120,Wargames
21882,Blue Moon City,2006,7.05784,6624,2.2983,2,4,60,60,Family Strategy
106217,Hawaii,2011,7.23408,3188,2.8885,2,5,90,90,Strategy
5782,Coloretto,2003,6.97774,13100,1.2932,2,5,30,30,Family
8125,Santiago,2003,7.14901,4214,2.5011,3,5,75,75,Strategy
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,7.23572,4174,2.6292,1,5,60,60,Thematic
160477,Onitama,2014,7.62815,1639,1.75,2,2,10,30,Abstract
240,Britannia,1986,7.24247,3486,3.1726,3,5,240,240,Strategy Wargames
144797,Argent: The Consortium,2015,7.82213,1252,3.8125,2,5,60,150,Strategy
143515,Coal Baron,2013,7.31999,2631,2.5604,2,4,60,75,Strategy
53953,Thunderstone,2009,7.02653,8737,2.5058,1,5,60,60,Strategy Thematic
29368,Last Night on Earth: The Zombie Game,2007,7.05299,11618,2.2885,2,6,90,90,Thematic
209010,Mechs vs. Minions,2016,8.73059,759,2.6286,2,4,60,90,Strategy
143741,BANG! The Dice Game,2013,7.02808,8687,1.3022,3,8,15,15,Party
108906,Thunder Alley,2014,-1,-1,-1,-1,-1,-1,-1,-1
7717,Carcassonne: The Castle,2003,-1,-1,-1,-1,-1,-1,-1,-1
69789,Ascension: Deckbuilding Game,2010,7.05776,8211,2.1589,1,4,30,30,Strategy
483,Diplomacy,1959,7.07553,9442,3.3728,2,7,360,360,Strategy
67492,Battles of Westeros,2010,7.41028,2260,3.1893,2,2,60,120,Thematic Wargames
156943,Saint Petersburg (second edition),2014,7.70166,1365,2.716,2,5,60,60,Strategy
140934,Arboretum,2015,-1,-1,-1,-1,-1,-1,-1,-1
168435,Between Two Cities,2015,7.17754,3805,1.8066,1,7,20,20,Family
172308,Broom Service,2015,7.30775,2632,2.3958,2,5,30,75,Family Strategy
372,Schotten Totten,1999,7.24454,3053,1.7316,2,2,20,20,Family
95064,Ascension: Return of the Fallen,2011,7.35507,2564,2.1944,1,2,30,30,Strategy
169124,Flick 'em Up!,2015,7.28726,2839,1.3594,2,10,30,30,Family Thematic
20100,Wits & Wagers,2005,6.99626,9324,1.2238,3,7,25,25,Party
1301,Netrunner,1996,7.47143,2055,2.9104,2,2,45,45,Customizable
72225,COä‰‰,2012,7.2861,2727,3.88,1,5,120,120,Strategy
2453,Blokus,2000,6.95878,15873,1.7987,2,4,20,20,Abstract
156566,Lords of Xidit,2014,7.32256,2457,2.6406,3,5,90,90,Strategy
554,La Cittíæ,2000,7.11359,4568,3.2734,2,5,120,120,Strategy
19600,Antike,2005,7.13905,4230,3.0228,2,6,120,120,Strategy
139898,Brew Crafters,2013,7.69789,1328,3.5673,2,5,90,90,Strategy
22825,Tide of Iron,2007,7.26957,3383,3.4601,2,4,120,120,Wargames
40628,Finca,2009,7.0585,5373,2.0913,2,4,45,45,Family
131646,Merchant of Venus (second edition),2012,7.25659,2704,3.07,1,4,120,240,Strategy Thematic
111799,Cuba Libre,2013,7.82712,1138,3.456,1,4,180,180,Wargames
119788,Hyperborea,2014,7.34508,2384,3.2043,2,6,90,90,Strategy
129948,The Palaces of Carrara,2012,7.2669,2518,2.6099,2,4,60,60,Strategy
904,Dream Factory,2000,7.08484,4338,2.1218,2,5,60,60,Family Strategy
1822,Wilderness War,2001,7.71883,1326,3.2741,2,2,180,180,Wargames
147151,Concept,2013,7.01269,6642,1.4704,4,12,40,40,Party
30645,Tammany Hall,2007,7.30788,2376,2.8168,3,5,90,90,Strategy
8051,Attika,2003,-1,-1,-1,-1,-1,-1,-1,-1
55427,Mr. Jack in New York,2009,7.34348,2224,2.5441,2,2,30,30,Strategy
8045,Princes of the Renaissance,2003,7.46779,1684,3.5113,3,6,180,180,Strategy
60,Vinci,1999,7.14571,3657,2.7829,3,6,90,90,Strategy
141517,A Study in Emerald,2013,7.29077,2380,3.4292,2,5,90,90,Strategy
183251,Karuba,2015,7.37973,2056,1.5231,2,4,30,40,Family
89409,BattleCON: War of Indines,2010,7.8752,1122,2.6842,2,4,15,15,Strategy
156009,Port Royal,2014,7.1207,3973,1.5627,2,5,20,50,Family
161417,Red7,2014,7.04018,5274,1.6574,2,4,5,10,Family
158889,Summoner Wars: Alliances Master Set,2015,8.41685,750,2.7241,2,4,45,45,Customizable Strategy
66505,The Speicherstadt,2010,7.08618,3935,2.2788,2,5,45,45,Family Strategy
71721,Space Hulk: Death Angel äóñ The Card Game,2010,6.97934,8993,2.4054,1,6,30,30,Thematic
145659,Scoville,2014,7.25333,2423,2.8095,2,6,60,90,Strategy
37380,Roll Through the Ages: The Bronze Age,2008,6.92154,9685,1.7877,1,4,30,45,Family Strategy
122298,Morels,2012,7.11027,3933,1.7149,2,2,30,30,Family
156776,"Warhammer 40,000: Conquest",2014,7.53399,1794,3.0948,2,2,45,45,Customizable
224,History of the World,1991,7.13082,3885,2.7848,3,6,180,180,Strategy Thematic
192291,Sushi Go Party!,2016,-1,-1,-1,-1,-1,-1,-1,-1
174570,Legendary Encounters: A Predator Deck Building Game,2015,7.79555,1154,2.717,1,5,45,45,Thematic
104710,Wiz-War (eighth edition),2012,7.14334,3489,2.293,2,4,30,60,Thematic
45,Liar's Dice,1987,6.93237,8894,1.2637,2,6,15,30,Family Party
117959,Las Vegas,2012,7.05555,4359,1.2109,2,5,30,30,Family
92415,Skull,2011,7.04571,4704,1.1818,3,6,45,45,Party
173,Formula Dí©,1991,6.99488,6953,1.967,2,10,120,120,Thematic
137649,Level 7 [Omega Protocol],2013,7.64061,1325,3.0667,2,6,60,90,Thematic
177639,Raptor,2015,7.58535,1422,2.0357,2,2,25,25,Family Strategy
104363,Rex: Final Days of an Empire,2012,7.17193,3031,3.2736,3,6,120,120,Strategy Thematic
168917,Smash Up: Pretty Pretty Smash Up,2015,7.54793,1560,2.1562,2,2,45,45,
26990,Container,2007,7.10633,3487,3.2521,3,5,90,90,Strategy
160018,Smash Up: Monster Smash,2014,7.50913,1658,2.3235,2,2,30,45,Family
65244,Forbidden Island,2010,6.87283,24085,1.7402,2,4,30,30,Family
2398,Cribbage,1630,7.00755,5764,1.9114,2,4,30,30,Abstract Family
551,Battle Cry,2000,7.16557,3160,2.1027,2,2,45,45,Wargames
171499,Cacao,2015,7.1527,3155,1.8159,2,4,45,45,Family
135382,Shadowrun: Crossfire,2014,7.34811,2086,2.7923,1,4,30,60,Thematic
104020,Vanuatu,2011,7.31286,2019,3.326,2,5,90,90,Strategy
57390,Catacombs,2010,7.20651,2679,1.9403,2,5,30,90,Thematic
50768,Ninjato,2011,7.28632,2184,2.767,2,4,60,60,Strategy
38159,Ultimate Werewolf: Ultimate Edition,2008,7.20211,2844,1.4966,5,68,30,90,Party
51,Ricochet Robots,1999,6.99286,5958,2.4543,1,15,30,30,Abstract
173442,Empires: Age of Discovery,2015,8.2156,768,3.42,2,6,50,150,Strategy
2955,Mexica,2002,7.15491,3032,2.7548,2,4,90,90,Strategy
122522,Smash Up,2012,6.9238,14108,2.0349,2,4,45,45,Strategy
98229,Pictomania,2011,7.40814,1698,1.5412,3,6,25,25,Party
171669,Discoveries,2015,7.24478,2257,2.3704,2,4,60,60,Strategy
132018,Churchill,2015,7.82972,1072,3.25,1,3,60,300,Strategy Wargames
72287,Mr. Jack Pocket,2010,7.02018,4641,1.7881,2,2,15,15,Strategy
94246,1812: The Invasion of Canada,2012,7.4102,1681,2.1716,2,5,90,90,Strategy Wargames
97903,Terror in Meeple City,2013,6.99171,5348,1.4764,2,4,45,45,Family
165401,Wir sind das Volk!,2014,7.98362,905,3.58,2,2,60,150,Strategy
38054,Snow Tails,2008,6.99693,4608,2.0522,2,5,45,60,Family Strategy
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,6.99721,6590,2.5209,1,5,60,60,Thematic
18100,China,2005,7.03634,3903,2.2945,3,5,45,45,Strategy
16747,Tumblin-Dice,2004,7.15965,2764,1.045,1,4,30,30,Family Party
27588,Zooloretto,2007,6.88087,11270,1.8644,2,5,45,45,Family
432,6 nimmt!,1994,6.88582,10506,1.2267,2,10,45,45,Family
17396,Manoeuvre,2008,7.30881,1966,2.1039,2,2,60,60,Wargames
15817,Manila,2005,7.02351,4344,2.0363,3,5,60,60,Family
192458,51st State: Master Set,2016,8.0334,907,3.0606,1,4,60,90,Strategy Thematic
162286,Super Motherload,2015,7.63467,1187,2.3284,2,4,60,75,Strategy
151007,Pathfinder Adventure Card Game: Skull & Shackles äóñ Base Set,2014,7.59796,1370,2.9178,1,4,120,120,Customizable Thematic
23094,Planet Steam,2008,7.28415,2050,3.7621,2,5,120,120,Strategy
25568,Metropolys,2008,7.04123,3480,2.2187,2,4,45,45,Strategy
5737,Domaine,2003,7.04679,3792,2.7185,2,4,60,60,Strategy
2093,Mahjong,1850,7.02871,4780,2.5504,3,4,120,120,Abstract
156336,Onirim (second edition),2014,7.33629,1906,1.631,1,2,15,15,Strategy
35497,Fauna,2008,7.10766,2936,1.4948,2,6,45,60,Family
66056,The Rivals for Catan,2010,7.10848,3285,2.3257,2,2,45,45,Strategy
39953,A Game of Thrones: The Card Game,2008,7.00523,5079,3.2299,2,4,60,60,Customizable Strategy
327,Loopin' Louie,1992,-1,-1,-1,-1,-1,-1,-1,-1
4099,Keythedral,2002,7.10483,2754,2.8571,2,5,60,90,Strategy
198773,Codenames: Pictures,2016,7.78558,1072,1.5294,2,8,10,20,Party
699,HeroQuest,1989,6.99844,7784,2.1775,2,5,90,90,Thematic
71671,Yggdrasil,2011,7.1098,2966,2.5784,1,6,75,75,Strategy Thematic
27364,Caylus Magna Carta,2007,6.98612,4293,2.8795,2,4,45,75,Strategy
42910,Peloponnes,2009,7.19428,2192,2.396,1,5,45,45,Strategy
124,Primordial Soup,1997,-1,-1,-1,-1,-1,-1,-1,-1
181530,Runebound (Third Edition),2015,7.6542,1293,2.7222,2,4,120,180,Thematic
34084,Witch's Brew,2008,7.05041,3247,1.8585,3,5,45,45,Family Strategy
91080,Andean Abyss,2012,7.59126,1216,3.675,1,4,360,360,Wargames
30618,Eat Poop You Cat,1984,7.47491,1333,1.1238,3,99,20,20,Party
30381,Hamburgum,2007,7.08555,2742,3.0891,2,5,75,75,Strategy
121410,Steam Park,2013,7.01272,3706,2.0798,2,4,60,60,Family
37628,Haggis,2010,7.04803,3133,2.1211,2,3,45,45,Strategy
37836,Julius Caesar,2010,7.82105,976,2.4468,2,2,120,120,Wargames
142326,Eight-Minute Empire: Legends,2013,7.13424,2523,1.9778,2,4,16,32,Family Strategy
230,Merchant of Venus,1988,7.1762,2357,2.8297,1,6,180,180,Strategy
41,Can't Stop,1980,6.84909,8533,1.1709,2,4,30,30,Family
2507,Libertí©,2001,7.18842,2184,3.3239,3,6,120,120,Strategy
161866,Zombicide Season 3: Rue Morgue,2015,7.83672,1065,2.5091,1,12,60,180,Thematic
132372,Guildhall,2012,7.05583,3004,2.0591,2,4,30,45,Family Strategy
96007,The New Era,2011,7.65808,1110,3.434,2,5,60,60,Strategy
150999,Valley of the Kings,2014,7.18884,2128,2.2075,2,4,45,45,Strategy
44163,Power Grid: Factory Manager,2009,6.91676,5095,3,2,5,60,60,Strategy
157526,Viceroy,2014,-1,-1,-1,-1,-1,-1,-1,-1
111341,The Great Zimbabwe,2012,7.6075,1125,3.7417,2,5,90,150,Strategy
25821,The Werewolves of Miller's Hollow,2001,6.90465,6639,1.3212,8,18,30,30,Party
8203,"Hey, That's My Fish!",2003,6.78891,14545,1.4637,2,4,20,20,Abstract Family
121297,Fleet,2012,7.02286,3293,2.2451,2,4,30,45,Strategy
174785,Mare Nostrum: Empires,2016,7.92097,928,3.0217,2,5,90,120,Strategy
15126,Advanced Squad Leader: Starter Kit #2,2005,7.87439,908,3.7711,2,2,180,180,Wargames
68264,No Retreat! The Russian Front,2011,7.7991,960,3.0815,1,2,360,360,Wargames
19100,Hacienda,2005,-1,-1,-1,-1,-1,-1,-1,-1
91536,Quarriors!,2011,6.83676,10944,1.9608,2,4,30,30,Strategy
1608,Ambush!,1983,7.34848,1759,3.2236,1,1,240,240,Wargames
91873,Strasbourg,2011,7.1982,1998,2.7299,3,5,60,60,Strategy
1634,Warhammer Quest,1995,7.38788,1907,2.6894,1,4,120,120,Thematic
833,For the People,1998,7.66175,1101,3.6359,2,2,360,360,Wargames
165838,Space Hulk (fourth edition),2014,8.11417,830,2.7097,2,2,60,60,Thematic
37759,Incan Gold,2006,6.85148,7175,1.1549,3,8,20,20,Family
43022,Yomi,2011,7.16576,2492,2.3617,2,2,30,30,Strategy
25669,Qwirkle,2006,6.8263,9420,1.6582,2,4,45,45,Abstract Family
855,Java,2000,7.04036,2906,3.405,2,4,120,120,Strategy
157403,Black Fleet,2014,7.12657,2448,1.96,3,4,60,60,Family
221,Ikusa,1986,7.01353,4161,2.9508,2,5,240,360,Thematic Wargames
21523,Runebound (Second Edition),2005,6.90869,6964,2.6767,1,6,120,240,Thematic
8989,Hansa,2004,6.91661,4471,2.3568,2,4,60,60,Strategy
170042,Raiders of the North Sea,2015,-1,-1,-1,-1,-1,-1,-1,-1
25643,Arkadia,2006,6.95972,3678,2.5755,2,4,60,60,Strategy
6830,Zendo,2001,7.29737,1680,2.5532,3,5,60,60,Abstract
152162,Diamonds,2014,7.0403,2899,1.5821,2,6,20,30,Family
143884,Machi Koro,2012,6.79348,13272,1.5478,2,4,30,30,Family
130960,Triumph & Tragedy,2015,8.43922,618,3.2159,2,3,240,240,Wargames
123955,Thunderbolt Apache Leader,2012,8.23483,712,3.0938,1,1,90,90,Wargames
91514,Rhino Hero,2011,7.08804,2501,1.0385,2,5,5,15,Children's Family
1382,Winner's Circle,2001,6.95243,4014,1.6074,2,6,45,60,Family
153065,Linko!,2014,7.12449,2221,1.3966,2,5,20,20,Family
1261,Medina,2001,7.08003,2502,2.8164,3,4,60,60,Abstract Strategy
177678,Signorie,2015,7.61054,1081,3.5783,2,4,90,120,Strategy
156714,Doomtown: Reloaded,2014,7.5024,1467,3.4495,2,4,30,30,Customizable
823,Lord of the Rings,2000,6.79496,11433,2.5764,2,5,60,60,Thematic
60435,Rallyman,2009,7.26073,1835,2.1765,1,4,45,45,Family Thematic
194607,Mystic Vale,2016,7.4161,1516,2.2759,2,4,45,60,Strategy
37919,Ascending Empires,2011,7.21496,1833,2.3311,2,4,75,75,Strategy
47055,High Frontier,2010,7.45732,1321,4.2885,2,5,180,180,Strategy Thematic
154246,La Isla,2014,7.01503,2944,2.2323,2,4,30,60,Family Strategy
18258,Mission: Red Planet,2005,6.9436,3568,2.3203,3,5,60,60,Strategy
20542,Advanced Squad Leader: Starter Kit #3,2007,7.99447,787,3.8607,2,2,180,180,Wargames
75449,Firenze,2010,7.28558,1580,2.5814,2,4,60,60,Family Strategy
120523,Nothing Personal,2013,7.2469,1689,2.7576,3,5,120,120,Thematic
53093,Heroes of Normandie,2014,7.72659,1073,2.6667,2,2,30,60,Wargames
160851,Lanterns: The Harvest Festival,2015,-1,-1,-1,-1,-1,-1,-1,-1
144041,Patchistory,2013,7.39665,1399,3.7424,2,4,60,120,Strategy
95103,Fortune and Glory: The Cliffhanger Game,2011,7.11488,2503,2.8455,1,8,90,240,Thematic
188834,Secret Hitler,2016,7.58931,1454,1.6757,5,10,45,45,Party
119591,Rialto,2013,7.01119,2752,2.558,2,5,45,45,Strategy
24068,Shadow Hunters,2005,-1,-1,-1,-1,-1,-1,-1,-1
35815,A Touch of Evil: The Supernatural Game,2008,6.99559,3738,2.5572,2,8,90,90,Thematic
109125,Wallenstein (second edition),2012,7.7144,924,3.2222,2,5,90,120,Strategy
191862,Imhotep,2016,7.33046,1524,2.2432,2,4,40,40,Family
159473,Quartermaster General,2014,7.55622,1179,2.2917,2,6,90,90,Strategy Wargames
13823,Fairy Tale,2004,6.80345,6822,1.7585,2,5,30,30,Family Strategy
140933,Blueprints,2013,6.94642,3474,1.6915,2,4,30,30,Family
11825,Empire of the Sun,2005,7.89136,851,4.1217,1,2,360,360,Wargames
1465,Wizard,1984,-1,-1,-1,-1,-1,-1,-1,-1
75165,De Vulgari Eloquentia,2010,7.32425,1466,3.6257,2,5,120,120,Strategy
154458,Akrotiri,2014,7.38273,1356,2.6824,2,2,45,45,Strategy
40793,Dice Town,2009,6.86177,4876,1.6687,2,5,60,60,Family
12495,Fire & Axe: A Viking Saga,2004,7.03611,2496,2.6743,3,5,90,90,Strategy
17329,Animal Upon Animal,2005,6.90239,4030,1.0442,2,4,15,15,Children's
1159,Evo,2001,6.90229,4072,2.344,3,5,60,60,Family Strategy
138649,DC Comics Dice Masters: Justice League,2015,7.67973,951,2.2069,2,2,60,60,Customizable
278,Catan Card Game,1996,6.7827,10804,2.4507,2,2,90,90,Strategy
130176,Tales & Games: The Hare & the Tortoise,2011,7.21531,1788,1.4632,2,5,15,15,Family
527,GIPF,1997,7.1072,2185,2.7688,2,2,30,60,Abstract
125678,DC Comics Deck-Building Game,2012,7.01149,3613,2.0273,2,5,45,45,Thematic
157001,Trains: Rising Sun,2014,7.67276,933,2.4815,2,4,45,45,Strategy
164265,Witness,2014,7.39341,1294,1.5319,4,4,15,15,Party
127518,A Distant Plain,2013,8.06043,713,3.6667,1,4,180,180,Wargames
105037,Tournay,2011,7.09562,2174,2.8817,2,4,30,60,Strategy
183880,Risk: Star Wars Edition,2015,7.29199,1507,1.8152,2,4,30,45,Thematic Wargames
105,Colossal Arena,1997,6.81033,6172,2.0211,2,5,60,60,Family Strategy
174660,New York 1901,2015,7.048,2509,2.0863,2,4,30,60,Family
153016,Telestrations: 12 Player Party Pack,2011,7.84334,816,1.1111,4,12,0,0,Party
66,Lí_wenherz,1997,7.08882,2157,2.9302,2,4,90,90,Strategy
16395,Blokus Duo,2005,6.88921,4049,1.7064,2,2,15,15,Abstract
136991,Loony Quest,2015,7.16333,1869,1.2547,2,5,20,30,Family
131260,Qwixx,2012,-1,-1,-1,-1,-1,-1,-1,-1
164338,The Golden Ages,2014,7.41672,1264,2.9278,2,4,90,90,Strategy
176229,Tides of Time,2015,6.91742,3333,1.6165,2,2,15,20,Strategy
160902,Dungeons & Dragons Dice Masters: Battle for Faeríén,2015,7.55293,1056,2.1321,2,2,60,0,Customizable
42452,Rattus,2010,6.84348,4625,2.0638,2,4,45,45,Family Strategy
12995,Dungeon Twister,2004,6.85717,5118,2.8776,2,2,60,60,Strategy
29934,Amyitis,2007,6.99508,2568,3.2355,2,4,60,120,Strategy
103,Titan,1980,6.96953,3474,3.4597,2,6,30,240,Thematic Wargames
58936,Wars of the Roses: Lancaster vs. York,2010,-1,-1,-1,-1,-1,-1,-1,-1
147303,Carcassonne: South Seas,2013,-1,-1,-1,-1,-1,-1,-1,-1
21441,Mykerinos,2006,6.88851,3533,2.5667,2,4,45,45,Strategy
123499,City of Iron,2013,7.36998,1310,3.2143,2,4,120,120,Strategy
