id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
The race to escape Earth has begun! With the world's nations in decline, powerful corporations now stand as humanity's last hope. Take the reins of one such corporation, as CEO, and venture out into space. With your mission in hand; build ships, collect resources, research technologies, survive the dangers of space exploration, and, while ticket sales hold steady, preserve the human race. Remember to stay a step ahead of competing corporations, which can use slick marketing campaigns and 10 cent tchotchkes to buy the loyalty of the people you just saved from certain doom!

In Disaster Looms!, players are rewarded points for sticking to the mission and building colonies, and saving colonists. As you are a CEO you are also rewarded points for filling the Corporate treasury, and building the company's value proposition by retaining rights to the best technologies. Gameplay is fast, and exciting. Events, and the vast variety of hazards that space has to offer will keep you on your toes, and your underlings busy on the paperwork for decades to come!

The game is played in five phases:  Research, Fleet, Management, Revenue, and finally First Player Turn Auction. All players will complete each phase, in turn order, before proceeding to the next phase. This helps to keep the game moving, and keeps players engaged. In Research phase players can pay to research, or choose to license another players tech. In the Fleet phase players get one action with each ship they own. The Management phase is when players build new ships, special tech items, and sell technology to the public domain. The Revenue phase is when players collect their hard earned resources, including a small stipend from their home office on Earth. And finally, the turn auction phase is a bidding war for who goes first. Not that important at the start of the game, but monumental for the end.

",http://cf.geekdo-images.com/j2qiYna3Bk3Ms9Vtu5zDgpNnMt8=/fit-in/200x150/pic1372568.jpg

14709,Gangs of Mega-City One,2005,7.08974,39,2.6,2,2,0,0,,Comic Book / Strip Miniatures Movies / TV / Radio theme Science Fiction ,Action Point Allowance SystemArea MovementDice RollingSet CollectionVariable Player Powers,"From publisher:

Gangs of Mega-City One allows to you to take command of a street gang, filled with the roughest and toughest punks in your block. You will lead them in brawls and rumbles with the rival gangs of other players in an attempt to win turf, fame and hard cash. Each gang member is represented by one miniature on the table, customized and painted by yourself. As you play more and more games of Gangs of Mega-City One, your gang will become more powerful, recruiting new members, hiring specialists and buying superior weapons and equipment on the black market. The goal of each player in this game is to defeat the gangs of his opponents, through a mixture of skill and raw luck, building up his own gang in the process.

The more you play Gangs of Mega-City One, the better your street gang will become  even if you lose a fight, your gang members will at least have learned something and they may not be so quick to suffer defeat again in the future! As a gang grows, it will not just recruit more members and earn more credits. As it spreads its influence beyond its own block, the gang will begin to dominate more turf, gaining a sizable reputation within Mega-City Ones criminal circles. Canny players will use this to gain access to incredibly powerful weaponry or hire extremely skilled specialists who will swing the balance of any confrontation in their favor.

As well as developing the street gang as a whole, players will also have a chance to build up the skills and capabilities of each individual member. Young juves have much to learn but the street is a harsh teacher. Those who survive will stand to become among the greatest of all gang members. Even gang leaders will develop new skills and traits that will ensure they are far harder to defeat in a rumble.

Gangs of Mega-City One allows you to see your gang grow from a group of disenfranchised and bored young punks to the greatest criminal masterminds Mega-City One has ever seen!

Each box set contains the full colour rulebook, 12 plastic Street Gang miniatures, a full set of card buildings and a floor plan that will have you fighting for turf within minutes!

Replaced by:

     Judge Dredd Miniatures Game




",http://cf.geekdo-images.com/qGopnV16oxxLCnADBsKnRsnUk1s=/fit-in/200x150/pic69515.jpg

8109,The Battle of Lobositz,1978,6.39825,57,1.9091,2,2,90,90,Wargames,Age of Reason Wargame ,Hex-and-Counter,"A complete historical game/simulation from the campaigns of Frederick the Great. A Series 120 game, playable in two hours by two beginning players, ages 12 to adult.

Republished in Command Magazine Japan #45 in 2002, along with 1941.

",http://cf.geekdo-images.com/Rhwd1tE1RoGNyJDsRpTqO8NHFrg=/fit-in/200x150/pic110628.jpg

149112,Kill Shakespeare,2014,6.25738,61,3.5,2,4,120,120,,Comic Book / Strip ,Area Control / Area InfluenceArea MovementAuction/BiddingCard DraftingDice RollingPress Your Luck,"Kill Shakespeare: The Board Game is based on the Kill Shakespeare comic book series from co-writers Anthony Del Col and Conor McCreery and artist Andy Belanger. Designed to be a semi-cooperative-style board game, players unite to battle against evil forces controlled by the game itself, while still jockeying to come out as the individual leader on the scoreboard.

",http://cf.geekdo-images.com/26rRji7kwSyqRtQjmnRPDqQ4j4M=/fit-in/200x150/pic1942080.jpg

177698,Karnivore Koala,2015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

40446,Indian Chief,2004,6.95152,33,1.75,2,8,10,10,,Card Game Print & Play ,Hand ManagementSet CollectionSimultaneous Action Selection,"A card game played with one or two standard 52-card decks.  Players hold 8 cards and on the 7 rounds of the game, in any order, must play a different meld, a number of cards from 1 to 7 with a different scoring rule for each meld.  The melds are named Rich Man, Poor Man, Beggar Man, Thief, Doctor, Lawyer, and Indian Chief.  The game can accommodate up to 8 with simultaneous play.

",http://cf.geekdo-images.com/jkOR01Dx7O5lVJUce4mAcGK_eEs=/fit-in/200x150/pic474239.jpg

5728,Grand si̬cle,1993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

21666,Mad Scientist University,2005,5.86853,143,1.0526,3,7,45,45,,Card Game Party Game Science Fiction ,Storytelling,"A party game originally from Raiding Party Games, and republished by Atlas Games in 2007, Mad Scientist University is a storytelling game where each player in turn takes on the role of an evil genius Teacher's Assistant (TA) at the Mad Scientist University.

Each TA holds a class challenging the students (everyone else) to come up with a way to meet a goal given certain elements listed on distributed cards (Create Perpetual Motion with Lawn Gnomes, for example).  Each student brainstorms and then gives a short presentation detailing their plan, and the TA awards the card with the goal to the 'best' plan by whatever criteria the TA wishes (evil geniuses get to be snarky, after all).  The winner is the student with the most won goal cards after everyone has led a course.

Expanded by:

    Mad Scientist University Course Packet: Home Economics
    Mad Scientist University Course Packet: Independent Study
    Mad Scientist University Course Packet: Medicine
    Mad Scientist University Course Packet: Physical Education
    Mad Scientist University Course Packet: Physics
    Mad Scientist University Course Packet: PSI PHI
    Mad Scientist University Course Packet: Spring Break
    Mad Scientist University Course Packet: Theater
    Mad Scientist University Course Packet: Winter Break
    Mad Scientist University Course Packet: Zoology




",http://cf.geekdo-images.com/tW09vKI8QhU53yyTuQKi1W48ufM=/fit-in/200x150/pic277082.jpg

2812,Platoon,1986,5.91744,199,2.1471,2,2,120,120,Wargames,Movies / TV / Radio theme Vietnam War Wargame ,Hex-and-CounterSecret Unit Deployment,"Platoon is a simple wargame on small squad combat in Vietnam.  The game is similar to AH's Smithsonian series games:  a single sheet with basic rules and a small booklet that contains advanced rules, additional scenarios and historical background information.  The combat system is also similar to other Smithsonian games.
